,N12,anomaly_score
861,96.3,2.4679149945860956e-08
862,96.3,2.6227334193329455e-08
863,96.3,3.1344522311016476e-08
864,96.1,3.901094580704978e-08
865,95.4,5.019422799623641e-08
866,95.3,5.845986827957006e-08
867,95.4,5.04129796796704e-08
868,95.4,3.7392418050785636e-08
869,95.4,3.06941373429126e-08
870,95.4,4.7288488569385834e-08
871,95.5,5.541708580913962e-08
872,95.5,5.3786445852743725e-08
873,95.5,4.980189527437062e-08
874,95.5,4.7325511398632614e-08
875,95.5,4.727931079973047e-08
876,95.6,4.88725724334671e-08
877,95.6,5.0931148076749366e-08
878,95.6,5.47715003351712e-08
879,95.8,5.8397938040855024e-08
880,95.8,5.539889724737179e-08
881,95.8,5.09468751630493e-08
882,95.8,4.695118793751618e-08
883,95.8,4.394530372930916e-08
884,95.8,4.23760351253577e-08
885,95.8,4.252815732908033e-08
886,95.9,4.5357710587445865e-08
887,95.9,5.071775965870273e-08
888,95.9,5.7383128027055363e-08
889,95.9,6.199699020825733e-08
890,95.9,6.291865872753988e-08
891,95.9,6.150497389167953e-08
892,95.9,5.984795292679479e-08
893,96,5.862243579457527e-08
894,96,5.7216495652490096e-08
895,96,5.578723616395109e-08
896,96,5.451814477641648e-08
897,96,5.3556071022420326e-08
898,96.1,5.262515101467358e-08
899,96.1,5.183592177715468e-08
900,96.1,5.0983309463070725e-08
901,96.1,5.000311686931269e-08
902,96.1,4.938911402074808e-08
903,96.1,4.8642488148509244e-08
904,96.1,4.77177944935292e-08
905,96.3,4.6679243137504045e-08
906,96.3,4.620075844119498e-08
907,96.3,4.633825412270198e-08
908,96.3,4.744296022707317e-08
909,96.3,5.051077889284272e-08
910,96.3,5.7172903522584306e-08
911,96.4,6.793087881096227e-08
912,96.4,8.121832539842444e-08
913,96.4,9.43021456478732e-08
914,96.4,1.0209854928167061e-07
915,96.3,9.801072387016774e-08
916,96.3,7.958784442596567e-08
917,96.4,6.366722105077827e-08
918,96.4,5.058801777479971e-08
919,96.3,4.089580885047184e-08
920,96.4,3.648766777608614e-08
921,96.4,3.668973602710679e-08
922,96.4,4.154124333410891e-08
923,96.4,4.913097384484644e-08
924,96.4,5.548676773603489e-08
925,96.4,3.2370686908755886e-08
926,96.4,3.7450936796190604e-08
927,96.4,4.98091350387142e-08
928,96.4,5.187378593340952e-08
929,96.4,4.2191463434093635e-08
930,96.3,3.558120320601432e-08
931,96.3,3.180405527825059e-08
932,96.3,2.9373563581458484e-08
933,96.3,2.7593982210305512e-08
934,96.3,2.6590288193517608e-08
935,96.3,2.6680634590547925e-08
936,96.3,2.6442134037907294e-08
937,96.3,1.9550093766085297e-08
938,96.1,5.192552943178441e-09
939,96.1,5.829761007269951e-09
940,96.1,6.02269911720299e-09
941,96,6.006339092756718e-09
942,96,6.031747545875987e-09
943,96,5.769885791373497e-09
944,96,5.560863880482714e-09
945,95.9,5.673229108715816e-09
946,95.9,5.920954060378847e-09
947,95.9,6.585906264788832e-09
948,96,7.698722770399513e-09
949,96.3,9.241867604536935e-09
950,96.4,1.0316801302145961e-08
951,96.4,9.611716866864128e-09
952,96.3,8.915942095732987e-09
953,96.4,8.727915945527798e-09
954,96.5,8.715344890219967e-09
955,96.4,9.445909721073065e-09
956,96.5,1.0601738487103773e-08
957,96.5,1.1741951744248524e-08
958,96.6,1.350895417751019e-08
959,96.5,1.583021980167132e-08
960,96.5,1.8593413031453565e-08
961,96.6,2.109042851472509e-08
962,96.6,2.319562297792288e-08
963,96.6,2.471269244797014e-08
964,96.6,2.407416788141603e-08
965,96.6,2.2046740988379554e-08
966,96.5,1.9596391731546703e-08
967,96.5,1.746621336451426e-08
968,96.5,1.5688323418139305e-08
969,96.5,1.4188966557249216e-08
970,96.5,1.3396314391123099e-08
971,96.5,1.2862734433127798e-08
972,96.5,1.2657380921154981e-08
973,96.5,1.2562860973730494e-08
974,96.5,1.2613890487678248e-08
975,96.5,1.281687189713665e-08
976,96.5,1.3040732382840758e-08
977,96.5,1.3229325412922321e-08
978,96.5,1.340739275157432e-08
979,96.6,1.3562196365946022e-08
980,96.6,1.3897265893625388e-08
981,96.6,1.4419424210210252e-08
982,96.6,1.518101466757571e-08
983,96.6,1.621422252018334e-08
984,96.5,1.769951418761906e-08
985,96.6,1.9836829512343e-08
986,96.6,2.2371208885374472e-08
987,96.6,2.5201377762407162e-08
988,96.6,2.7630905563569286e-08
989,96.6,2.895151129944651e-08
990,96.5,2.975570578822584e-08
991,96.5,2.9011171909232303e-08
992,96.5,2.6075807069148027e-08
993,96.6,2.121072051330941e-08
994,96.6,1.5808354292268234e-08
995,96.5,1.1936342025897773e-08
996,96.6,1.0073570755331218e-08
997,96.5,9.268649514559968e-09
998,96.5,8.870117973458491e-09
999,96.5,8.236586745979935e-09
1000,96.6,7.703082283150309e-09
1001,96.6,8.011668772844871e-09
1002,96.8,8.676781404481915e-09
1003,96.6,8.877819146491106e-09
1004,96.6,8.897081960057562e-09
1005,96.6,9.155082802969616e-09
1006,96.6,1.0301245523258729e-08
1007,96.6,1.2351156541967612e-08
1008,96.6,1.4491239319625038e-08
1009,96.6,1.645109859449434e-08
1010,96.6,1.949542305368368e-08
1011,96.6,1.994186149545385e-08
1012,96.8,1.6981946182603735e-08
1013,96.8,1.2977438124117668e-08
1014,96.8,1.0464022315304078e-08
1015,96.8,9.405073608803605e-09
1016,96.8,9.432540637455133e-09
1017,96.8,9.168128367598172e-09
1018,96.8,9.066101758214984e-09
1019,96.8,9.593993710588222e-09
1020,96.9,1.0132432226583887e-08
1021,96.9,1.085612499895916e-08
1022,96.9,1.1569726843241313e-08
1023,97,1.5676055231672592e-08
1024,97,1.3659368636176339e-08
1025,96.9,1.1428549440140046e-08
1026,97,9.963246117017377e-09
1027,97,8.818526131548765e-09
1028,97,7.859083495098673e-09
1029,97.1,7.199159934856425e-09
1030,97.3,6.894219528597034e-09
1031,97.1,6.790495055142287e-09
1032,97.1,7.763771847635326e-09
1033,97.1,8.698712639088058e-09
1034,97.1,9.37122501820653e-09
1035,97.1,1.0092525037919131e-08
1036,97,1.1013862821762643e-08
1037,97,1.1686680956302098e-08
1038,97,1.2130206838989466e-08
1039,97,1.2193724585607413e-08
1040,97.1,1.2486480516216147e-08
1041,97.1,1.3050077130039028e-08
1042,97.3,1.410800054557626e-08
1043,97.4,1.565496299260616e-08
1044,97.4,1.499735091670118e-08
1045,97.4,1.1677940170429224e-08
1046,97.4,9.33559707316789e-09
1047,97.4,9.00397234548933e-09
1048,97.4,1.1003688737964978e-08
1049,97.4,1.539272487249832e-08
1050,97.5,2.407084775946089e-08
1051,97.5,3.6784398860234546e-08
1052,97.5,4.979435330731974e-08
1053,97.5,5.8549417092379485e-08
1054,97.5,5.982314510433184e-08
1055,97.5,5.839046768318923e-08
1056,97.5,5.4793179771195355e-08
1057,97.6,4.93129934664438e-08
1058,97.6,4.2935277000388794e-08
1059,97.5,3.61993570674457e-08
1060,97.6,3.060580533453816e-08
1061,97.6,2.607497351370114e-08
1062,97.6,2.278880595341093e-08
1063,97.6,2.1034724850821362e-08
1064,97.6,1.986884823335089e-08
1065,97.6,1.875617650082262e-08
1066,97.6,1.8275008062396125e-08
1067,97.6,1.7877257341147867e-08
1068,97.6,1.8142637836504605e-08
1069,97.8,1.8859005912474913e-08
1070,97.8,1.9847669396888534e-08
1071,97.8,2.125858078461107e-08
1072,97.8,2.2861051718336967e-08
1073,97.8,2.4996262615317733e-08
1074,97.8,2.6827663757167386e-08
1075,97.8,2.877505400622482e-08
1076,97.8,3.1026101576792087e-08
1077,97.9,3.471190068715657e-08
1078,97.8,3.623041422429196e-08
1079,97.8,3.8298122451152494e-08
1080,97.9,3.9450892774794966e-08
1081,97.8,4.015221211073339e-08
1082,97.9,4.133816011719915e-08
1083,97.8,4.190271341020235e-08
1084,97.9,4.170917367041227e-08
1085,97.9,4.086632432453996e-08
1086,97.9,4.135244213721023e-08
1087,97.9,4.33399776067489e-08
1088,97.9,4.634421635341113e-08
1089,97.9,4.948809528837472e-08
1090,97.9,5.147921433579228e-08
1091,97.9,5.041693529328484e-08
1092,97.9,4.413168441796955e-08
1093,97.9,2.9121936195863896e-08
1094,97.9,1.2861417042486778e-08
1095,97.9,5.723272966662307e-09
1096,97.9,4.901415495695005e-09
1097,97.9,5.961679150345844e-09
1098,97.9,7.227597298431476e-09
1099,97.9,7.876535312867361e-09
1100,98,7.435809745715005e-09
1101,98,6.636351135291818e-09
1102,98,5.7679024889623065e-09
1103,98,5.966296012793748e-09
1104,98,6.602568047853197e-09
1105,98,7.355035691603007e-09
1106,97.9,7.710761584789338e-09
1107,97.9,9.001708045630608e-09
1108,97.9,1.0887701629158641e-08
1109,98,1.4393804481649397e-08
1110,97.9,1.791289883090741e-08
1111,97.9,1.9677479201618553e-08
1112,97.9,1.8787118416518922e-08
1113,98,1.630901036442367e-08
1114,98.1,1.3926325870272649e-08
1115,98.1,1.1352018658428165e-08
1116,98.3,8.845139398694357e-09
1117,98.3,6.4786825904050716e-09
1118,98.1,4.9493206200068585e-09
1119,98.3,5.63138013998099e-09
1120,98.3,7.183960315515492e-09
1121,98.3,1.061119625500595e-08
1122,98.3,1.46336833761751e-08
1123,98.3,1.7656747064442868e-08
1124,98.3,1.9214826063596036e-08
1125,98.3,1.9184617450207497e-08
1126,98.3,1.8396113854457496e-08
1127,98.3,1.7386336592650764e-08
1128,98.3,1.621201961565788e-08
1129,98.3,1.46102843157081e-08
1130,98.3,1.3134102694323246e-08
1131,98.4,1.1139363209622388e-08
1132,98.4,9.133351741574813e-09
1133,98.4,7.57527651717993e-09
1134,98.4,6.5993085440752e-09
1135,98.3,6.231652416310851e-09
1136,98.4,6.391492002322252e-09
1137,98.4,6.615475389715186e-09
1138,98.4,6.75227984636706e-09
1139,98.4,6.748767433784053e-09
1140,98.4,6.698516186176562e-09
1141,98.4,6.653579909254859e-09
1142,98.4,6.6871216342079265e-09
1143,98.4,6.801533669609228e-09
1144,98.4,6.9725120122043904e-09
1145,98.4,7.236545251920745e-09
1146,98.4,7.290545833704698e-09
1147,98.4,7.214942865374496e-09
1148,98.4,6.909405603217067e-09
1149,98.4,6.66945887406456e-09
1150,98.4,6.4735987681530105e-09
1151,98.4,6.215789660757309e-09
1152,98.4,6.260604146213211e-09
1153,98.4,6.714307887456528e-09
1154,98.4,7.410768998461492e-09
1155,98.4,8.099790504978444e-09
1156,98.4,8.443236665378606e-09
1157,98.4,8.347969204791639e-09
1158,98.4,8.410051099971838e-09
1159,98.4,8.615514190957185e-09
1160,98.4,9.019682334354684e-09
1161,98.4,9.666359712667827e-09
1162,98.4,1.0422476326432673e-08
1163,98.3,1.066684185424549e-08
1164,98.4,9.418768986968473e-09
1165,98.4,7.634343046625247e-09
1166,98.4,5.8354931997683934e-09
1167,98.4,3.6588256868697044e-09
1168,98.4,2.7366672261663894e-09
1169,98.4,2.601033721738588e-09
1170,98.4,2.2414782252511145e-09
1171,98.4,2.012194966205527e-09
1172,98.4,1.8955548242161058e-09
1173,98.4,1.8592343220547036e-09
1174,98.4,1.987222830734936e-09
1175,98.4,2.0981935078268066e-09
1176,98.4,2.2939670163424353e-09
1177,98.4,2.6716533430004574e-09
1178,98.3,2.8929919571041296e-09
1179,98.3,2.9379370047877273e-09
1180,98.3,2.3123599701690978e-09
1181,98.4,1.9533868966803425e-09
1182,98.4,1.9096014769459657e-09
1183,98.3,1.6690959725451648e-09
1184,98.1,1.7704473442847757e-09
1185,98.3,1.9000812034875025e-09
1186,98.3,1.8267989343456748e-09
1187,98.3,1.8280116309554728e-09
1188,98.1,1.7539925067922013e-09
1189,98.1,1.6779811984335424e-09
1190,98.1,1.3019509914613536e-09
1191,98.1,1.6935683966323722e-09
1192,98.1,2.0976820280793618e-09
1193,98.1,2.0620929408465827e-09
1194,98.1,1.8576920002288944e-09
1195,98,1.6135414115936442e-09
1196,98,1.4822448823892387e-09
1197,98.1,1.4483921839669733e-09
1198,98.1,1.4355717725678119e-09
1199,98,1.455728204646789e-09
1200,98.1,1.4556070793148024e-09
1201,98,1.4643839474359766e-09
1202,98,1.8725148098752697e-09
1203,98,1.90112570130907e-09
1204,98.1,1.898910362285733e-09
1205,98.1,1.98671445961196e-09
1206,98.1,2.0526274013832335e-09
1207,98.1,2.1285887497057843e-09
1208,98.1,2.162160228635912e-09
1209,98.1,2.0776117493070956e-09
1210,98.3,1.969342466878743e-09
1211,98.1,2.085058348200164e-09
1212,98.1,2.082461869612473e-09
1213,98.3,2.124689757465603e-09
1214,98.3,2.168666468627123e-09
1215,98.3,2.235720497623106e-09
1216,98.3,2.401624676906522e-09
1217,98.3,2.539763177544785e-09
1218,98.3,2.578709690226333e-09
1219,98.3,2.6496508320761336e-09
1220,98.3,2.670281440408928e-09
1221,98.3,2.6331496982834324e-09
1222,98.3,2.544699895246083e-09
1223,98.3,2.5120039381931747e-09
1224,98.3,2.6599542568561674e-09
1225,98.3,2.7195673490965078e-09
1226,98.4,2.93216850799638e-09
1227,98.4,3.5961824629282546e-09
1228,98.4,3.776997603566201e-09
1229,98.4,3.807822390733406e-09
1230,98.4,3.828923844650944e-09
1231,98.4,3.831697958922575e-09
1232,98.4,3.818063420979456e-09
1233,98.4,3.987755459178288e-09
1234,98.4,4.190649049995443e-09
1235,98.4,4.384000384938247e-09
1236,98.4,4.501754080621367e-09
1237,98.4,4.573540324237513e-09
1238,98.4,4.5992984976095386e-09
1239,98.4,4.493436289720876e-09
1240,98.4,4.798740960154646e-09
1241,98.5,5.151966409044917e-09
1242,98.5,5.479221076853946e-09
1243,98.5,5.624194887587919e-09
1244,98.5,5.588368878761685e-09
1245,98.5,5.414666826020209e-09
1246,98.5,5.728467811216831e-09
1247,98.5,6.343804592745528e-09
1248,98.5,6.886945014272783e-09
1249,98.5,7.0792297579558294e-09
1250,98.5,6.5536970295099195e-09
1251,98.5,5.023679583437968e-09
1252,98.5,3.5602473191787e-09
1253,98.5,2.8940769780660958e-09
1254,98.5,2.945553134736656e-09
1255,98.5,3.5163546519001443e-09
1256,98.5,4.200183645330924e-09
1257,98.5,4.888965565719161e-09
1258,98.5,5.657855295382319e-09
1259,98.6,6.4196787885606454e-09
1260,98.6,7.242013100317024e-09
1261,98.6,7.10404857162672e-09
1262,98.6,7.096814358398262e-09
1263,98.6,7.402521373656157e-09
1264,98.5,7.380648314736504e-09
1265,98.5,7.553071501575914e-09
1266,98.5,7.01746571962758e-09
1267,98.5,6.504421778963376e-09
1268,98.5,6.2320908433832756e-09
1269,98.5,6.67409361110316e-09
1270,98.5,7.754439979024141e-09
1271,98.6,9.325750283117884e-09
1272,98.6,1.2011964312108603e-08
1273,98.6,1.3704067991504587e-08
1274,98.6,1.3800909859362775e-08
1275,98.6,1.4140898896286558e-08
1276,98.5,1.4238953460754544e-08
1277,98.5,1.4996519914767248e-08
1278,98.6,1.6154002802082346e-08
1279,98.6,1.7042105282527586e-08
1280,98.8,1.7995560153138968e-08
1281,98.6,1.8784918731640232e-08
1282,98.6,2.025106149439182e-08
1283,98.5,2.137220200815193e-08
1284,98.6,2.4687678013002312e-08
1285,98.6,2.433312340510696e-08
1286,98.8,2.2641759578334586e-08
1287,98.6,2.0904406539123954e-08
1288,98.5,1.9196536138466058e-08
1289,98.5,1.5684908594160163e-08
1290,98.6,1.0332879218921676e-08
1291,98.5,9.123735211780115e-09
1292,98.6,9.003072065638662e-09
1293,98.6,1.0585856524691906e-08
1294,98.5,2.6363866534317992e-08
1295,98.5,2.6878640757566075e-08
1296,98.5,2.7840810989943066e-08
1297,98.5,2.6097292660232085e-08
1298,98.5,2.4442105228672517e-08
1299,98.4,2.287207867546215e-08
1300,98.5,2.098398488303843e-08
1301,98.6,1.776985081303195e-08
1302,98.8,1.2498757362422452e-08
1303,98.9,8.832538145320257e-09
1304,98.5,7.827005266136666e-09
1305,98.8,8.601679035713516e-09
1306,98.6,1.0672542627432335e-08
1307,98.8,9.075793561130752e-09
1308,98.8,7.783550137752115e-09
1309,98.6,6.436957633582097e-09
1310,98.8,5.4945179517318365e-09
1311,98.6,5.835744887328076e-09
1312,98.8,6.299689325750535e-09
1313,98.9,8.438922893816425e-09
1314,98.8,1.1046638714873325e-08
1315,98.8,1.1717148473699979e-08
1316,98.8,1.1972071001231654e-08
1317,98.8,1.187209452968574e-08
1318,98.8,1.130088311818156e-08
1319,98.8,1.0262199534594174e-08
1320,98.8,9.614839258098584e-09
1321,98.8,9.108755194553453e-09
1322,98.6,8.925001515613928e-09
1323,98.6,8.742362278546523e-09
1324,98.6,8.191757827624713e-09
1325,98.6,8.345755975192048e-09
1326,98.8,9.523319910442751e-09
1327,98.8,1.0787163051695359e-08
1328,98.8,1.0847397202695674e-08
1329,98.6,1.0891550106251202e-08
1330,98.6,1.095279067442334e-08
1331,98.6,1.1016914824857338e-08
1332,98.6,1.1275510747310591e-08
1333,98.6,1.1411853573228825e-08
1334,98.6,1.1519415532568189e-08
1335,98.8,1.1251279574686635e-08
1336,98.8,1.0627809854391046e-08
1337,98.6,1.0568742547789611e-08
1338,98.6,1.0339018530203248e-08
1339,98.8,1.0215436163640845e-08
1340,98.8,1.0754491186482085e-08
1341,98.8,1.0833359764816919e-08
1342,98.8,1.0791791460462719e-08
1343,98.6,1.1357813023415986e-08
1344,98.6,1.2295819917795825e-08
1345,98.8,1.2360157453095155e-08
1346,98.8,1.2139627192375713e-08
1347,98.5,1.1906651997684037e-08
1348,98.6,1.146734163182117e-08
1349,98.8,1.1617730555357753e-08
1350,98.6,1.1964540469477924e-08
1351,98.8,1.2655456571586399e-08
1352,98.6,1.3691659250802957e-08
1353,98.6,1.423721074367279e-08
1354,98.6,1.4392329550361183e-08
1355,98.6,1.4747299048600837e-08
1356,98.6,1.522867121295235e-08
1357,98.5,1.621552625508116e-08
1358,98.6,1.707095431680017e-08
1359,98.6,1.8103527232860017e-08
1360,98.6,1.848902730916535e-08
1361,98.5,2.014958710994108e-08
1362,98.6,2.2578405811657376e-08
1363,98.6,2.4401562992437675e-08
1364,98.6,2.5659786517806538e-08
1365,98.6,2.550547140156567e-08
1366,98.6,2.165875356840985e-08
1367,98.5,1.9704241571716352e-08
1368,98.6,1.838347485350056e-08
1369,98.6,1.6218845377835578e-08
1370,98.6,1.523630677180421e-08
1371,98.6,1.4791232239019791e-08
1372,98.5,1.4808878012750881e-08
1373,98.5,1.510552949390842e-08
1374,98.5,1.5056180635575345e-08
1375,98.6,1.622607981310864e-08
1376,98.5,1.6944579739330834e-08
1377,98.5,1.7405258234681753e-08
1378,98.5,1.9010840790478767e-08
1379,98.5,2.0749400087005654e-08
1380,98.5,2.2819811151819636e-08
1381,98.6,2.5183170215825612e-08
1382,98.6,2.928058884243967e-08
1383,98.5,3.33394677420884e-08
1384,98.4,3.745801180343733e-08
1385,99.4,4.325812341665625e-08
1386,99.5,4.900013539366199e-08
1387,99.3,5.2946975137579955e-08
1388,99.3,4.195878411383802e-08
1389,99.4,3.511301938097233e-08
1390,99.4,2.9844052673588806e-08
1391,99.3,2.709392998845317e-08
1392,99.3,2.5296283512332707e-08
1393,99.4,2.427287648654186e-08
1394,99.3,2.5075321374856685e-08
1395,99.3,2.809420052152234e-08
1396,99.3,3.3339313199043374e-08
1397,99.3,4.155648225534492e-08
1398,99.4,5.531842928174768e-08
1399,99.4,7.654238753929121e-08
1400,99.4,8.00165808056974e-08
1401,99.4,7.446175032121971e-08
1402,99.4,6.67455258840377e-08
1403,99.4,5.921073631398599e-08
1404,99.4,5.32168014100165e-08
1405,99.4,4.947320686454759e-08
1406,99.4,4.7424220883662827e-08
1407,99.3,4.618096949293715e-08
1408,99.3,4.564127320527689e-08
1409,99.3,4.4312828517689695e-08
1410,99.3,4.3248772785275946e-08
1411,99.3,4.29885541608499e-08
1412,99.3,4.299346700875617e-08
1413,99.3,4.266522590778976e-08
1414,99.3,4.298468225805152e-08
1415,99.3,4.359617800098192e-08
1416,99.3,4.45338619314839e-08
1417,99.3,4.5494894518327555e-08
1418,99.3,4.6349847293569724e-08
1419,99.3,4.7063959063287086e-08
1420,99.3,4.754749394209057e-08
1421,99.3,4.783163487509512e-08
1422,99.3,4.785366103376987e-08
1423,99.3,4.7662834568029666e-08
1424,99.3,4.7298514549432014e-08
1425,99.1,4.6784281559908436e-08
1426,99.3,4.632961747574882e-08
1427,99.3,4.612806181469864e-08
1428,99.3,4.6470526648967336e-08
1429,99.1,4.7706098071920167e-08
1430,99.1,5.039841011189594e-08
1431,99.1,5.480473341812342e-08
1432,99.3,6.007433517307703e-08
1433,99.3,6.62107237925369e-08
1434,99.3,7.108497501739919e-08
1435,99.3,7.103183929935142e-08
1436,99.1,5.75844879557863e-08
1437,99.1,4.654989571584167e-08
1438,99.1,3.980721341445559e-08
1439,99.1,3.382100743909433e-08
1440,99.3,3.040227991579769e-08
1441,99.1,2.9261034484306947e-08
1442,99.1,2.9618504204798057e-08
1443,99.3,3.0739947587399286e-08
1444,99.3,3.3027843238109256e-08
1445,99.1,3.655456337625651e-08
1446,99.1,4.018185317811174e-08
1447,99.1,4.303024370155839e-08
1448,99.1,4.6259823638372666e-08
1449,99.1,3.059449427134098e-08
1450,99.1,2.2008422972952246e-08
1451,99.1,1.6091122434502836e-08
1452,99.1,1.2240858549006361e-08
1453,99.1,9.550660373669473e-09
1454,99.1,8.477386681526866e-09
1455,99.1,8.364676173933105e-09
1456,99.1,8.854979860473122e-09
1457,99,9.462515326852383e-09
1458,99,1.011005401618803e-08
1459,99,1.0526598259730235e-08
1460,99.1,1.3028391254721328e-08
1461,99.1,1.1472626293418386e-08
1462,99.1,1.01777972716377e-08
1463,99.1,8.109526938859801e-09
1464,99,6.34179075920116e-09
1465,99,5.4005081517871645e-09
1466,99.1,4.308997381130553e-09
1467,99,3.212428323351446e-09
1468,98.9,2.292251610747087e-09
1469,99,1.939437832554347e-09
1470,99,1.900216983763414e-09
1471,99,2.180423175346391e-09
1472,99,2.423895861802805e-09
